abstract,keyword,country
,[''],[]
,[''],[]
"Rush hour and sustained traffic flows in eight cities are studied using the IBM Mega
Traffic Simulator to understand the importance of road structures and vehicle
acceleration in the prevention of gridlock. Individual cars among the tens of
thousands launched are monitored at every simulation time step using live streaming
data transfer from the simulation software to analysis software on another computer.
A measure of gridlock is the fraction of cars moving at less than 30% of their
local road speed. Plots of this fraction versus the instantaneous number of cars on
the road show hysteresis during rush hour simulations, indicating that it can take
twice as long to unravel clogged roads as fill them. The area under the hysteresis
loop is used as a measure of gridlock to compare different cities normalized to the
same central areas. The differences between cities, combined with differences
between idealized models using square or triangular road grids, indicate that
gridlock tends to occur most when there are a small number of long roads that
channel large fractions of traffic. These long roads help light traffic flow but
they make heavy flows worse. Increasing the speed on these long roads makes gridlock
even worse in heavy conditions. City throughput rates are also modeled using a
smooth ramp up to a constant vehicle launch rate. Models with increasing
acceleration for the same road speeds show clear improvements in city traffic flow
as a result of faster interactions at intersections and merging points. However,
these improvements are relatively small when the gridlock is caused by long roads
having many cars waiting to exit at the same intersection. In general, gridlock in
our models begins at intersections regardless of the available road space in the
network.","['traffic, cities, simulation, agent based, gridlock']",['10598']
,[''],[]
"Electrostatic force actuation is a key component of the system of geodesic reference test masses (TM) for the LISA orbiting gravitational wave observatory and in particular for performance at low frequencies, below 1 mHz, where the observatory sensitivity is limited by stray force noise. The system needs to apply forces of order 10−99{}^{-9}start_FLOATSUPERSCRIPT - 9 end_FLOATSUPERSCRIPT N while limiting fluctuations in the measurement band to levels approaching 10−1515{}^{-15}start_FLOATSUPERSCRIPT - 15 end_FLOATSUPERSCRIPT N/Hz1/212{}^{1/2}start_FLOATSUPERSCRIPT 1 / 2 end_FLOATSUPERSCRIPT. We present here the LISA actuation system design, based on audio-frequency voltage carrier signals, and results of its in-flight performance test with the LISA Pathfinder test mission. In LISA, TM force actuation is used to align the otherwise free-falling TM to the spacecraft-mounted optical metrology system, without any forcing along the critical gravitational wave-sensitive interferometry axes. In LISA Pathfinder, on the other hand, the actuation was used also to stabilize the TM along the critical x𝑥xitalic_x axis joining the two TM, with the commanded actuation force entering directly into the mission’s main differential acceleration science observable. The mission allowed demonstration of the full compatibility of the electrostatic actuation system with the LISA observatory requirements, including dedicated measurement campaigns to amplify, isolate, and quantify the two main force noise contributions from the actuation system, from actuator gain noise and from low frequency “in band” voltage fluctuations. These campaigns have shown actuation force noise to be a relevant, but not dominant, noise source in LISA Pathfinder and have allowed performance projections for the conditions expected in the LISA mission.",[''],"['\\addressa', '\\addressb', '\\addressca', '\\addressgg', '\\addressc', '\\addressb', '\\addressf', '\\addressu', '\\addressi', '\\addressk', '\\addresso', '\\addressi', '\\addressj', '\\addressi', '\\addressb', '\\addressa', '\\addresshh', '\\addressii', '\\addressb', '\\addressj', '\\addressi', '\\addressl', '\\addressi', '\\addressm', '\\addressa', '\\addressn', '\\addressl', '\\addressee', '\\addressi', '\\addressb', '\\addresskk', '\\addresso', '\\addressh', '\\addressp', '\\addressb', '\\addressb', '\\addressb', '\\addressd', '\\addressj', '\\addressi', '\\addresscb', '\\addressca', '\\addressh', '\\addressq', '\\addressa', '\\addressbb', '\\addressb', '\\addressca', '\\addressr', '\\addressi', '\\addressn', '\\addressn', '\\addressp', '\\addressl', '\\addressn', '\\addressa', '\\addressa', '\\addressca', '\\addressh', '\\addressp', '\\addressa', '\\addressl', '\\addressff', '\\addressn', '\\addressb', '\\addressr', '\\addressc', '\\addressca', '\\addressca', '\\addressff', '\\addresss', '\\addressb', '\\addresscc', '\\addressi', '\\addressr', '\\addressx', '\\addressi', '\\addressi', '\\addressaa', '\\addressll', '\\addressu', '\\addressn', '\\addressjj', '\\addressd', '\\addressl', '\\addressa', '\\addressu', '\\addressi', '\\addressi', '\\addressb', '\\addressr', '\\addressd', '\\addressdd', '\\addressi', '\\addressb', '\\addressb', '\\addressi', '\\addressl']"
"Reservoir computing is a machine learning technique which has been shown to be able to replicate the chaotic attractor, including the fractal dimension and the entire Lyapunov spectrum, of the dynamical system on which it is trained. We quantitatively relate the generalized synchronization dynamics of a driven reservoir computer during the training stage to the performance of the autonomous reservoir computer at the attractor reconstruction task. We show that, for successful attractor reconstruction and Lyapunov exponent estimation, the largest conditional Lyapunov exponent of the driven reservoir must be significantly smaller (more negative) than the smallest (most negative) Lyapunov exponent of the true system. We find that the maximal conditional Lyapunov exponent of the reservoir depends strongly on the spectral radius of the reservoir adjacency matrix, and therefore, for attractor reconstruction and Lyapunov exponent estimation, small spectral radius reservoir computers perform better in general. Our arguments are supported by numerical examples on well-known chaotic systems.",[''],[]
,[''],[]
"Searches for spacetime variations of fundamental constants have entered an era of unprecedented precision. New, high quality quasar spectra require increasingly refined analytic methods. In this article, a continuation in a series to establish robust and unbiased methodologies, we explore how convergence criteria in non-linear least squares optimisation impact on quasar absorption system measurements of the fine structure constant α𝛼\alphaitalic_α. Given previous claims for high-precision constraints, we critically examine the veracity of a so-called “blinding” approach, in which α𝛼\alphaitalic_α is fixed at the terrestrial value during the model building process, releasing it as a free parameter only after the “final” absorption system kinematic structure has been obtained. We show that this approach results in an extended flat canyon in χ2superscript𝜒2\chi^{2}italic_χ start_POSTSUPERSCRIPT 2 end_POSTSUPERSCRIPT-α𝛼\alphaitalic_α space, such that convergence is unlikely to be reached, even after as many as 1000 iterations. The fix is straightforward: α𝛼\alphaitalic_α must be treated as a free parameter from the earliest possible stages of absorption system model building. The implication of the results presented here is that all previous measurements that have used initially-fixed α𝛼\alphaitalic_α should be reworked.",[''],[]
"We report unbiased AI measurements of the fine structure constant α𝛼\alphaitalic_α in two proximate absorption regions in the spectrum of the quasar HE0515−--4414. The data are high resolution, high signal to noise, and laser frequency comb calibrated, obtained using the ESPRESSO spectrograph on the VLT. The high quality of the data and proximity of the regions motivate a differential comparison, exploring the possibility of spatial variations of fundamental constants, as predicted in some theories. We show that if the magnesium isotopic relative abundances are terrestrial, the fine structure constants in these two systems differ at the 7σ𝜎\sigmaitalic_σ level. A 3σ𝜎\sigmaitalic_σ discrepancy between the two measurements persists even for the extreme non-terrestrial case of 100% 2424{}^{24}start_FLOATSUPERSCRIPT 24 end_FLOATSUPERSCRIPTMg, if shared by both systems. However, if Mg isotopic abundances take independent values in these two proximate systems, one terrestrial, the other with no heavy isotopes, both can be reconciled with a terrestrial α𝛼\alphaitalic_α, and the discrepancy between the two measurements falls to 2σ𝜎\sigmaitalic_σ. We discuss varying constant and varying isotope interpretations and resolutions to this conundrum for future high precision measurements.","['Cosmology: cosmological parameters –', 'Cosmology: dark energy –', 'Cosmology: dark matter –', 'Galaxies: intercluster medium –', 'Electroweak interaction']","['UK,', 'UK,', 'Australia.', 'Australia.', 'Italy,', 'Italy,', 'Italy.', 'Australia.', 'UK.']"
,[''],[]
"In this work, we consider the atypical non-equilibrium state found in [1708.06328] which holographically represents a behind-the-horizon excitation in a blackhole spacetime. The special feature of this state is that it looks like an equilibrium state when probed by a class of low-energy operators. First, we retrieve this property using the uniformization mapping in the limit of large central charge, in the process we are able to derive rather than presume approximate thermal physics.
Furthermore, in the large-c and high-energy limit we realize these excitations as elements of the commutant algebra of a GNS representation of the light operator algebra. Instead of analytically continuing a mixed heavy-light Euclidean correlator to a Lorentzian correlator, we identify the Euclidean correlator as a GNS linear form and interpret the Lorentzian correlator as a vacuum expectation value of representatives of the light operator algebra on the GNS vacuum.","['Conformal', 'Field', 'Theory,', 'AdS/CFT, von', 'Neumann', 'Algebras']",[]
,[''],[]
"Let g1,…,gMsubscript𝑔1…subscript𝑔𝑀g_{1},\dots,g_{M}italic_g start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT , … , italic_g start_POSTSUBSCRIPT italic_M end_POSTSUBSCRIPT be additive functions for which there exist nonconstant polynomials G1,…,GMsubscript𝐺1…subscript𝐺𝑀G_{1},\dots,G_{M}italic_G start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT , … , italic_G start_POSTSUBSCRIPT italic_M end_POSTSUBSCRIPT satisfying gi⁢(p)=Gi⁢(p)subscript𝑔𝑖𝑝subscript𝐺𝑖𝑝g_{i}(p)=G_{i}(p)italic_g start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ( italic_p ) = italic_G start_POSTSUBSCRIPT italic_i end_POSTSUBSCRIPT ( italic_p ) for all primes p𝑝pitalic_p and all i∈{1,…,M}𝑖1…𝑀i\in\{1,\dots,M\}italic_i ∈ { 1 , … , italic_M }. Under fairly general and nearly optimal hypotheses, we show that the functions g1,…,gMsubscript𝑔1…subscript𝑔𝑀g_{1},\dots,g_{M}italic_g start_POSTSUBSCRIPT 1 end_POSTSUBSCRIPT , … , italic_g start_POSTSUBSCRIPT italic_M end_POSTSUBSCRIPT are jointly
equidistributed among the residue classes to moduli q𝑞qitalic_q varying uniformly up to a fixed but arbitrary power of log⁡x𝑥\log xroman_log italic_x. Thus, we obtain analogues of the Siegel-Walfisz Theorem for primes in arithmetic progressions, but with primes replaced by values of such additive functions.
Our results partially extend work of Delange from fixed moduli to varying moduli, and also generalize recent work done for a single additive function.","['Key words and phrases: additive function, uniform distribution, equidistribution, joint distribution, joint equidistribution']",[]
"The proliferation of social network data has unlocked unprecedented opportunities for extensive, data-driven exploration of human behavior. The structural intricacies of social networks offer insights into various computational social science issues, particularly concerning social influence and information diffusion. However, modeling large-scale social network data comes with computational challenges. Though large language models make it easier than ever to model textual content, any advanced network representation methods struggle with scalability and efficient deployment to out-of-sample users. In response, we introduce a novel approach tailored for modeling social network data in user detection tasks. This innovative method integrates localized social network interactions with the capabilities of large language models. Operating under the premise of social network homophily, which posits that socially connected users share similarities, our approach is designed to address these challenges. We conduct a thorough evaluation of our method across seven real-world social network datasets, spanning a diverse range of topics and detection tasks, showcasing its applicability to advance research in computational social science.","['Social', 'Network,', 'User', 'Detection,', 'User', 'Behavior,', 'Network', 'Homophily']","['USA', 'USA']"
"Federated learning (FL) underpins advancements in privacy-preserving distributed computing by collaboratively training neural networks without exposing clients’ raw data. Current FL paradigms primarily focus on unimodal data, while exploiting the knowledge from distributed multimodal data remains largely unexplored. Existing multimodal FL (MFL) solutions are mainly designed for statistical or modality heterogeneity from the input side, however, have yet to solve the fundamental issue, ‘modality imbalance’, in distributed conditions, which can lead to inadequate information exploitation and heterogeneous knowledge aggregation on different modalities.In this paper, we propose a novel Cross-Modal Infiltration Federated Learning (FedCMI) framework that effectively alleviates modality imbalance and knowledge heterogeneity via knowledge transfer from the global dominant modality. To avoid the loss of information in the weak modality due to merely imitating the behavior of dominant modality, we design the two-projector module to integrate the knowledge from dominant modality while still promoting the local feature exploitation of weak modality. In addition, we introduce a class-wise temperature adaptation scheme to achieve fair performance across different classes. Extensive experiments over popular datasets are conducted and give us a gratifying confirmation of the proposed framework for fully exploring the information of each modality in MFL.",[''],[]
"Using martingale theory, we compute, in very few lines, exact analytical expressions for various first-exit-time statistics associated with one-dimensional biased diffusion. Examples include the distribution for the first-exit time from an interval, moments for the first-exit site, and functionals of the position, which involve memory and time integration. As a key example, we compute analytically the mean area swept by a biased diffusion until it escapes an interval that may be asymmetric and have arbitrary length. The mean area allows us to derive the hitherto unexplored cross-correlation function between the first-exit time and the first-exit site, which vanishes only for exit problems from symmetric intervals. As a colophon, we explore connections of our results with gambling, showing that betting on the time-integrated value of a losing game it is possible to design a strategy that leads to a net average win.","['Martingale theory,', 'First-passage processes,', 'Brownian motion']","['Italy', 'Italy', 'Italy', 'Italy']"
"Within recent approaches to text-to-video (T2V) generation, achieving controllability in the synthesized video is often a challenge. Typically, this issue is addressed by providing low-level per-frame guidance in the form of edge maps, depth maps, or an existing video to be altered. However, the process of obtaining such guidance can be labor-intensive. This paper focuses on enhancing controllability in video synthesis by employing straightforward bounding boxes to guide the subject in various ways, all without the need for neural network training, finetuning, optimization at inference time, or the use of pre-existing videos. Our algorithm, TrailBlazer, is constructed upon a pre-trained (T2V) model, and easy to implement.111Our project page: https://hohonu-vicml.github.io/Trailblazer.Page/ The subject is directed by a bounding box through the proposed spatial and temporal attention map editing. Moreover, we introduce the concept of keyframing, allowing the subject trajectory and overall appearance to be guided by both a moving bounding box and corresponding prompts, without the need to provide a detailed mask. The method is efficient, with negligible additional computation relative to the underlying pre-trained model. Despite the simplicity of the bounding box guidance, the resulting motion is surprisingly natural, with emergent effects including perspective and movement toward the virtual camera as the box size increases.",[''],[]
"As the deep learning revolution marches on, self-supervised learning has garnered increasing attention in recent years thanks to its remarkable representation learning ability and the low dependence on labeled data.
Among these varied self-supervised techniques, masked modeling has emerged as a distinctive approach that involves predicting parts of the original data that are proportionally masked during training.
This paradigm enables deep models to learn robust representations and has demonstrated exceptional performance in the context of computer vision, natural language processing, and other modalities.
In this survey, we present a comprehensive review of the masked modeling framework and its methodology. We elaborate on the details of techniques within masked modeling, including diverse masking strategies, recovering targets, network architectures and more.
Then, we systematically investigate its wide-ranging applications across domains.
Furthermore, we also explore the commonalities and differences between masked modeling methods in different fields.
Toward the end of this paper, we conclude by discussing the limitations of current techniques and point out several potential avenues for advancing masked modeling research.
A paper list project with this survey is available at https://github.com/Lupin1998/Awesome-MIM.","['Index', 'Terms: ', 'Self-supervised', 'Learning,', 'Masked', 'Modeling,', 'Generative', 'Model,', 'Natural', 'Language', 'Processing,', 'Audio and', 'Speech,', 'Graph']",[]
"Let R𝑅Ritalic_R be a commutative ring with identity and a fixed invertible element q12superscript𝑞12q^{\frac{1}{2}}italic_q start_POSTSUPERSCRIPT divide start_ARG 1 end_ARG start_ARG 2 end_ARG end_POSTSUPERSCRIPT, and suppose q+q−1𝑞superscript𝑞1q+q^{-1}italic_q + italic_q start_POSTSUPERSCRIPT - 1 end_POSTSUPERSCRIPT is invertible in R𝑅Ritalic_R. For each planar surface Σ0,n+1subscriptΣ0𝑛1\Sigma_{0,n+1}roman_Σ start_POSTSUBSCRIPT 0 , italic_n + 1 end_POSTSUBSCRIPT, we present its Kauffman bracket skein algebra over R𝑅Ritalic_R by explicit generators and relations. The presentation is independent of R𝑅Ritalic_R, and can be considered as a quantization of the trace algebra of n𝑛nitalic_n generic 2×2222\times 22 × 2 unimodular matrices.
Keywords: planar surface; Kauffman bracket skein algebra; character variety; quantization; presentation 
MSC2020: 57K16, 57K31",[''],[]
,[''],[]
"Sperm whales (Physeter macrocephalus) navigate underwater with a series of impulsive, click-like sounds known as echolocation clicks. These clicks are characterized by a multipulse structure (MPS) that serves as a distinctive pattern. In this work, we use the stability of the MPS as a detection metric for recognizing and classifying the presence of clicks in noisy environments. To distinguish between noise transients and to handle simultaneous emissions from multiple sperm whales, our approach clusters a time series of MPS measures while removing potential clicks that do not fulfil the limits of inter-click interval, duration and spectrum.
 As a result, our approach can handle high noise transients and low signal-to-noise ratio. The performance of our detection approach is examined using three datasets: seven months of recordings from the Mediterranean Sea containing manually verified ambient noise; several days of manually labelled data collected from the Dominica Island containing approximately 40,000 clicks from multiple sperm whales; and a dataset from the Bahamas containing 1,203 labelled clicks from a single sperm whale. Comparing with the results of two benchmark detectors, a better trade-off between precision and recall is observed as well as a significant reduction in false detection rates, especially in noisy environments. To ensure reproducibility, we provide our database of labelled clicks along with our implementation code.","['Index', 'Terms: \n', 'Sperm whale clicks, passive acoustic monitoring (PAM), real-time detection,', 'Inter-pulse interval (IPI),', 'Inter-click interval (ICI).']","['Israel', 'Croatia', 'roee.d@univ.haifa.ac.il']"
"Video grounding aims to localize a spatio-temporal section in a video corresponding to an input text query. This paper addresses a critical limitation in current video grounding methodologies by introducing an Open-Vocabulary Spatio-Temporal Video Grounding task. Unlike prevalent closed-set approaches that struggle with open-vocabulary scenarios due to limited training data and predefined vocabularies, our model leverages pre-trained representations from foundational spatial grounding models. This empowers it to effectively bridge the semantic gap between natural language and diverse visual content, achieving strong performance in closed-set and open-vocabulary settings. Our contributions include a novel spatio-temporal video grounding model, surpassing state-of-the-art results in closed-set evaluations on multiple datasets and demonstrating superior performance in open-vocabulary scenarios.
Notably, the proposed model outperforms state-of-the-art methods in closed-set settings on VidSTG (Declarative and Interrogative) and HC-STVG (V1 and V2) datasets. Furthermore, in open-vocabulary evaluations on HC-STVG V1 and YouCook-Interactions, our model surpasses the recent best-performing models by 4.26 m_vIoU and 1.83% accuracy, demonstrating its efficacy in handling diverse linguistic and visual concepts for improved video understanding. Our codes will be released at https://github.com/TalalWasim/Video-GroundingDINO.",[''],[]
"This paper uses the MIMIC-IV dataset to examine the fairness and bias in an XGBoost binary classification model predicting the Intensive Care Unit (ICU) length of stay (LOS). Highlighting the critical role of the ICU in managing critically ill patients, the study addresses the growing strain on ICU capacity. It emphasizes the significance of LOS prediction for resource allocation. The research reveals class imbalances in the dataset across demographic attributes and employs data preprocessing and feature extraction. While the XGBoost model performs well overall, disparities across race and insurance attributes reflect the need for tailored assessments and continuous monitoring. The paper concludes with recommendations for fairness-aware machine learning techniques for mitigating biases and the need for collaborative efforts among healthcare professionals and data scientists.",[''],[]
"For different alternating-sign multi-pulse trains electric fields with oscillation, the effects of the electric field pulse number and the relative phase of the combined electric field on pair production are investigated by solving quantum Vlasov equation.
It is found that the number density of created particles in the combined electric fields is increased by more than one order of magnitude compared to the results without oscillating structure for both zero transverse momentum and full momentum space.
In the case of zero transverse momentum, the created particles longitudinal momentum spectrum are monochromatic for large pulse numbers and some suitable relative phases. The number density depends nonlinearly on the relative phase that enables the optimal relative phase parameters for the number density. Moreover, for the full momentum space, the created particles number density and momentum spectrum under different multi-pulse trains electric fields are given and discussed. We also find that the number density as a function of pulse number satisfies the power law with index 5.3425.3425.3425.342 for the strong but slowly varying electric field with large pulse numbers.",[''],"['China', 'China', 'China', 'China', 'China', 'China', 'China', 'China', 'China']"
,[''],[]
,[''],[]
"We prove the compactness of the set of solutions to the CR Yamabe problem on a compact strictly pseudoconvex CR manifold of dimension three whose blow-up manifolds at every point have positive p-mass.
As a corollary we deduce that compactness holds for CR-embeddable manifolds which are not CR-equivalent to S3superscript𝑆3S^{3}italic_S start_POSTSUPERSCRIPT 3 end_POSTSUPERSCRIPT.
The theorem is proved by blow-up analysis.",[''],[]
"Fine-tuning Large Language Models (LLMs) adapts a trained model to specific downstream tasks, significantly improving task-specific performance. Supervised Fine-Tuning (SFT) is a common approach, where an LLM is trained to produce desired answers. However, LLMs trained with SFT sometimes make simple mistakes and result in hallucinations on reasoning tasks such as question-answering. Without external feedback, it is difficult for SFT to learn a good mapping between the question and the desired answer, especially with a small dataset. This paper introduces an alternative to SFT called Natural Language Feedback for Finetuning LLMs (LaFFi). LaFFi has LLMs directly predict the feedback they will receive from an annotator — we find that requiring such reflection can significantly improve the accuracy in in-domain question-answering tasks, providing a promising direction for the application of natural language feedback in the realm of SFT LLMs. Additional ablation studies show that the portion of human-annotated data in the annotated datasets affects the fine-tuning performance.",[''],[]
"Enterprise documents such as forms, invoices, receipts, reports, contracts, and other similar records, often carry rich semantics at the intersection of textual and spatial modalities. The visual cues offered by their complex layouts play a crucial role in comprehending these documents effectively. In this paper, we present DocLLM, a lightweight extension to traditional large language models (LLMs) for reasoning over visual documents, taking into account both textual semantics and spatial layout. Our model differs from existing multimodal LLMs by avoiding expensive image encoders and focuses exclusively on bounding box information to incorporate the spatial layout structure. Specifically, the cross-alignment between text and spatial modalities is captured by decomposing the attention mechanism in classical transformers to a set of disentangled matrices. Furthermore, we devise a pre-training objective that learns to infill text segments. This approach allows us to address irregular layouts and heterogeneous content frequently encountered in visual documents. The pre-trained model is fine-tuned using a large-scale instruction dataset, covering four core document intelligence tasks. We demonstrate that our solution outperforms SotA LLMs on 14 out of 16 datasets across all tasks, and generalizes well to 4 out of 5 previously unseen datasets.",[''],[]
"Despite the remarkable performance of score distillation in text-to-3D generation, such techniques notoriously suffer from view inconsistency issues, also known as “Janus” artifact, where the generated objects fake each view with multiple front faces.
Although empirically effective methods have approached this problem via score debiasing or prompt engineering, a more rigorous perspective to explain and tackle this problem remains elusive.
In this paper, we reveal that the existing score distillation-based text-to-3D generation frameworks degenerate to maximal likelihood seeking on each view independently and thus suffer from the mode collapse problem, manifesting as the Janus artifact in practice.
To tame mode collapse, we improve score distillation by re-establishing in entropy term in the corresponding variational objective, which is applied to the distribution of rendered images. Maximizing the entropy encourages diversity among different views in generated 3D assets, thereby mitigating the Janus problem.
Based on this new objective, we derive a new update rule for 3D score distillation, dubbed Entropic Score Distillation (ESD).
We theoretically reveal that ESD can be simplified and implemented by just adopting the classifier-free guidance trick upon variational score distillation.
Although embarrassingly straightforward, our extensive experiments successfully demonstrate that ESD can be an effective treatment for Janus artifacts in score distillation.",[''],[]
"Motion segmentation is a complex yet indispensable task in autonomous driving. The challenges introduced by the ego-motion of the cameras, radial distortion in fisheye lenses, and the need for temporal consistency make the task more complicated, rendering traditional and standard Convolutional Neural Network (CNN) approaches less effective. The consequent laborious data labeling, representation of diverse and uncommon scenarios, and extensive data capture requirements underscore the imperative of synthetic data for improving machine learning model performance. To this end, we employ the PD-WoodScape synthetic dataset developed by Parallel Domain, alongside the WoodScape fisheye dataset.
Thus, we present the WoodScape fisheye motion segmentation challenge for autonomous driving, held as part of the CVPR 2023 Workshop on Omnidirectional Computer Vision (OmniCV).
As one of the first competitions focused on fisheye motion segmentation, we aim to explore and evaluate the potential and impact of utilizing synthetic data in this domain.
In this paper, we provide a detailed analysis on the competition which attracted the participation of 112 global teams and a total of 234 submissions. This study delineates the complexities inherent in the task of motion segmentation, emphasizes the significance of fisheye datasets, articulate the necessity for synthetic datasets and the resultant domain gap they engender, outlining the foundational blueprint for devising successful solutions. Subsequently, we delve into the details of the baseline experiments and winning methods evaluating their qualitative and quantitative results, providing with useful insights.",[''],[]
,[''],[]
"Window-based transformers have demonstrated strong ability in large-scale point cloud understanding by capturing context-aware representations with affordable attention computation in a more localized manner. However, because of the sparse nature
of point clouds, the number of voxels per window varies significantly. Current methods partition the voxels in each window into multiple subsets of equal size, which cost expensive overhead in sorting and padding the voxels, making them run slower than sparse convolution based methods. In this paper, we present ScatterFormer, which, for the first time to our best knowledge, could directly perform attention on voxel sets with variable length. The key of ScatterFormer lies in the innovative Scatter Linear Attention (SLA) module, which leverages the linear attention mechanism to process in parallel all voxels scattered in different windows. Harnessing the hierarchical computation units of the GPU and matrix blocking algorithm, we reduce the latency of the proposed SLA module to less than 1 ms on moderate GPUs. Besides, we develop a cross-window interaction module to simultaneously enhance the local representation and allow the information flow across windows, eliminating the need for window shifting. Our proposed ScatterFormer demonstrates 73 mAP (L2) on the large-scale Waymo Open Dataset and 70.5 NDS on the NuScenes dataset, running at an outstanding detection rate of 28 FPS. Code is available at https://github.com/skyhehe123/ScatterFormer.",[''],[]
"Using the Hydro-Coal-Frag model that combines hydrodynamics at low pTsubscript𝑝Tp_{\rm T}italic_p start_POSTSUBSCRIPT roman_T end_POSTSUBSCRIPT, quark coalescence at intermediate pTsubscript𝑝Tp_{\rm T}italic_p start_POSTSUBSCRIPT roman_T end_POSTSUBSCRIPT, and the LBT transport model at high pTsubscript𝑝Tp_{\rm T}italic_p start_POSTSUBSCRIPT roman_T end_POSTSUBSCRIPT, we study the spectra and elliptic flow of identified hadrons in high multiplicity p–Pb and p–p collisions at the Large Hadron Collider (LHC). In p–Pb collisions, the Hydro-Coal-Frag model gives a good description of the differential elliptic flow over the pTsubscript𝑝Tp_{\rm T}italic_p start_POSTSUBSCRIPT roman_T end_POSTSUBSCRIPT range from 0 to 6 GeV and the approximate number of constituent quark (NCQ) scaling at intermediate pTsubscript𝑝Tp_{\rm T}italic_p start_POSTSUBSCRIPT roman_T end_POSTSUBSCRIPT. Although Hydro-Coal-Frag model can also roughly describe the elliptic flow in high multiplicity p–p collisions with the quark coalescence process, the larger contribution from the string fragmentations leads to a notable violation of the NCQ scaling of v2subscript𝑣2v_{2}italic_v start_POSTSUBSCRIPT 2 end_POSTSUBSCRIPT at intermediate pTsubscript𝑝Tp_{\rm T}italic_p start_POSTSUBSCRIPT roman_T end_POSTSUBSCRIPT as observed in the experiment. Comparison runs of the Hydro-Frag model without the coalescence process demonstrate that regardless the parameter adjustments, the Hydro-Frag model cannot simultaneously describe the pTsubscript𝑝Tp_{\rm T}italic_p start_POSTSUBSCRIPT roman_T end_POSTSUBSCRIPT spectra and the elliptic flow of identified hadrons in either p–Pb collisions or p–p collisions. The calculations in this paper thus provide support for the existence of partonic degrees of freedom and the possible formation of the QGP in the small systems created at the LHC.",[''],"['China', 'USA', 'USA', 'China', 'China']"
"Structure formation heralds the era of deviation of the matter content of the Universe away from thermal equilibrium, so the gravitational contribution to entropy, in the form of Weyl curvature, must become active in order for the overall entropy of the Universe to remain increasing. The tidal and frame dragging sectors of the Weyl tensor must inevitably both be present in this dynamic environment, as they mutually induce each other. The frame dragging effect is able to impress vorticity onto the plasma current arising due to the mass disparity between electrons and protons, which in turn begets a magnetic field from none. We show that this gravity-driven magnetogenesis mechanism, besides being able to operate outside of galaxies, thus facilitate large coherence length scales, may be able to generate the field strength necessary to seed dynamo processes.",[''],"['China', 'China']"
,[''],[]
,[''],[]
"Hybrid model predictive control with both continuous and discrete variables is widely applicable to robotic control tasks, especially those involving contact with the environment. Due to the combinatorial complexity, the solving speed of hybrid MPC can be insufficient for real-time applications. In this paper, we proposed a hybrid MPC solver based on Generalized Benders Decomposition (GBD). The algorithm enumerates and stores cutting planes online inside a finite buffer. After a short cold-start phase, the stored cuts provide warm-starts for the new problem instances to enhance the solving speed. Despite the disturbance and randomly changing environment, the solving speed maintains. Leveraging on the sparsity of feasibility cuts, we also propose a fast algorithm for Benders master problems. Our solver is validated through controlling a cart-pole system with randomly moving soft contact walls, and a free-flying robot navigating around obstacles. The results show that with significantly less data than previous works, the solver reaches competitive speeds to the off-the-shelf solver Gurobi despite the Python overhead.",[''],[]
